Date,AUDUSD=X,CL=F,EEM,EFA,EURUSD=X,GBPUSD=X,GC=F,IWM,QQQ,SPY,USDJPY=X,VNQ,ZB=F
2019-03-29,0.7083156108856201,60.13999938964844,36.51826858520508,52.48667526245117,1.1230024099349976,1.30565345287323,1293.0,140.1817169189453,172.03915405273438,254.46786499023438,110.63700103759766,66.62171936035156,149.65625
2019-04-01,0.7113893628120422,61.59000015258789,37.12236785888672,53.15834426879883,1.1223849058151245,1.3022867441177368,1288.4000244140625,141.7108612060547,174.31820678710938,257.4856872558594,110.99500274658203,66.58338928222656,148.21875
2019-04-02,0.710989773273468,62.58000183105469,37.003257751464844,53.17452621459961,1.1205737590789795,1.3068991899490356,1290.0,141.34458923339844,174.9789276123047,257.6116943359375,111.45099639892578,67.05098724365234,148.3125
2019-04-03,0.7058408260345459,62.459999084472656,37.258506774902344,53.58723831176758,1.1203854084014893,1.312766671180725,1289.9000244140625,142.07711791992188,175.984375,258.01715087890625,111.30500030517578,66.97432708740234,147.5
2019-04-04,0.7117488384246826,62.099998474121094,37.48823928833008,53.47394943237305,1.1246949434280396,1.3176966905593872,1289.0,142.77305603027344,175.91741943359375,258.7017822265625,111.3949966430664,66.86701965332031,147.6875
2019-04-05,0.7110353112220764,63.08000183105469,37.77751922607422,53.61150360107422,1.1225864887237549,1.3077024221420288,1290.4000244140625,144.10997009277344,176.82705688476562,259.9539489746094,111.65799713134766,67.33460998535156,147.9375
2019-04-08,0.7101768255233765,64.4000015258789,37.77751922607422,53.643890380859375,1.121956706047058,1.3038150072097778,1297.0999755859375,143.87181091308594,177.27708435058594,260.1521911621094,111.71099853515625,66.95897674560547,147.625
2019-04-09,0.7121593952178955,63.97999954223633,37.700950622558594,53.30400466918945,1.1256444454193115,1.306335687637329,1303.5,142.11380004882812,176.65469360351562,258.81890869140625,111.45600128173828,66.60638427734375,148.0
2019-04-10,0.7129108309745789,64.61000061035156,37.8796272277832,53.506309509277344,1.126697063446045,1.305721640586853,1309.0999755859375,144.04583740234375,177.60269165039062,259.70166015625,111.1050033569336,67.21961212158203,148.21875
2019-04-11,0.7166917324066162,63.58000183105469,37.471221923828125,53.39301681518555,1.1276500225067139,1.3099292516708374,1288.5999755859375,143.8626708984375,177.18138122558594,259.6296081542969,110.98500061035156,67.17362976074219,147.71875
